"","x"
"22616",-466
"22617",2
"22618",369
"22619",56
"22620",0
"22621",29
"22622",635
"22623",34
"22624",15
"22625",2172
"22626",0
"22627",41
"22628",46
"22629",830
"22630",63
"22631",126
"22632",0
"22633",0
"22634",8971
"22635",11
"22636",24
"22637",583
"22638",818
"22639",963
"22640",234
"22641",140
"22642",0
"22643",299
"22644",52
"22645",53
"22646",26394
"22647",1385
"22648",4028
"22649",0
"22650",520
"22651",3518
"22652",19
"22653",115
"22654",135
"22655",591
"22656",86
"22657",0
"22658",0
"22659",77
"22660",381
"22661",0
"22662",-3
"22663",-32
"22664",0
"22665",155
"22666",0
"22667",6271
"22668",137
"22669",119
"22670",185
"22671",1083
"22672",2039
"22673",967
"22674",275
"22675",47
"22676",1235
"22677",4
"22678",3874
"22679",9
"22680",136
"22681",467
"22682",161
"22683",581
"22684",676
"22685",9
"22686",1840
"22687",0
"22688",830
"22689",237
"22690",384
"22691",566
"22692",1083
"22693",394
"22694",2350
"22695",635
"22696",9135
"22697",3197
"22698",1174
"22699",79
"22700",575
"22701",631
"22702",96
"22703",343
"22704",519
"22705",221
"22706",1860
"22707",0
"22708",470
"22709",52
"22710",211
"22711",246
"22712",597
"22713",-2
"22714",-75
"22715",0
"22716",1232
"22717",175
"22718",545
"22719",5380
"22720",46
"22721",0
"22722",2054
"22723",112
"22724",1990
"22725",0
"22726",369
"22727",0
"22728",745
"22729",-41
"22730",0
"22731",283
"22732",603
"22733",214
"22734",3694
"22735",-68
"22736",171
"22737",-124
"22738",2650
"22739",584
"22740",905
"22741",21
"22742",905
"22743",-546
"22744",182
"22745",1463
"22746",29
"22747",74
"22748",1085
"22749",42
"22750",3431
"22751",309
"22752",0
"22753",11126
"22754",351
"22755",626
"22756",497
"22757",0
"22758",2059
"22759",5188
"22760",430
"22761",0
"22762",604
"22763",2397
"22764",-68
"22765",3825
"22766",43074
"22767",407
"22768",2
"22769",756
"22770",0
"22771",51
"22772",983
"22773",130
"22774",463
"22775",49
"22776",356
"22777",3327
"22778",144
"22779",-298
"22780",142
"22781",169
"22782",740
"22783",1385
"22784",-3
"22785",-266
"22786",1461
"22787",291
"22788",2652
"22789",0
"22790",0
"22791",0
"22792",3418
"22793",0
"22794",518
"22795",242
"22796",198
"22797",7134
"22798",8
"22799",-995
"22800",0
"22801",190
"22802",1190
"22803",275
"22804",-300
"22805",0
"22806",-311
"22807",1272
"22808",43
"22809",85
"22810",73
"22811",193
"22812",6
"22813",0
"22814",1396
"22815",15
"22816",558
"22817",776
"22818",2255
"22819",141
"22820",0
"22821",251
"22822",-117
"22823",162
"22824",-886
"22825",1498
"22826",157
"22827",-816
"22828",105
"22829",154
"22830",454
"22831",4874
"22832",306
"22833",1052
"22834",255
"22835",6742
"22836",31
"22837",269
"22838",280
"22839",135
"22840",309
"22841",925
"22842",0
"22843",49
"22844",827
"22845",1882
"22846",130
"22847",792
"22848",1064
"22849",1841
"22850",24450
"22851",103
"22852",1335
"22853",29230
"22854",337
"22855",79
"22856",355
"22857",61
"22858",518
"22859",4213
"22860",1051
"22861",230
"22862",3777
"22863",179
"22864",17
"22865",276
"22866",109
"22867",657
"22868",2275
"22869",244
"22870",259
"22871",95
"22872",6144
"22873",34
"22874",981
"22875",799
"22876",162
"22877",63
"22878",222
"22879",1900
"22880",3367
"22881",0
"22882",255
"22883",420
"22884",285
"22885",185
"22886",166
"22887",0
"22888",3163
"22889",23
"22890",31
"22891",5244
"22892",1242
"22893",4300
"22894",224
"22895",272
"22896",354
"22897",1451
"22898",1331
"22899",94
"22900",778
"22901",44
"22902",46
"22903",1303
"22904",0
"22905",0
"22906",338
"22907",917
"22908",1035
"22909",0
"22910",746
"22911",333
"22912",161
"22913",93
"22914",268
"22915",50
"22916",3674
"22917",0
"22918",1499
"22919",771
"22920",9864
"22921",295
"22922",437
"22923",807
"22924",2536
"22925",1322
"22926",392
"22927",17297
"22928",7073
"22929",7935
"22930",1401
"22931",526
"22932",675
"22933",175
"22934",0
"22935",973
"22936",111
"22937",39
"22938",5535
"22939",22
"22940",2251
"22941",1578
"22942",87
"22943",292
"22944",2
"22945",1285
"22946",1
"22947",18
"22948",2625
"22949",309
"22950",409
"22951",714
"22952",0
"22953",10
"22954",0
"22955",7005
"22956",19
"22957",1326
"22958",32
"22959",250
"22960",0
"22961",206
"22962",1596
"22963",-370
"22964",0
"22965",436
"22966",0
"22967",659
"22968",50
"22969",176
"22970",50
"22971",1413
"22972",31
"22973",-11
"22974",276
"22975",60
"22976",-231
"22977",21
"22978",-6
"22979",446
"22980",222
"22981",0
"22982",7838
"22983",3478
"22984",121
"22985",0
"22986",0
"22987",-612
"22988",15
"22989",17555
"22990",-190
"22991",0
"22992",218
"22993",0
"22994",1396
"22995",0
"22996",0
"22997",4644
"22998",-166
"22999",6343
"23000",2688
"23001",965
"23002",19
"23003",3096
"23004",94
"23005",0
"23006",316
"23007",0
"23008",0
"23009",630
"23010",0
"23011",3
"23012",272
"23013",414
"23014",0
"23015",29
"23016",512
"23017",17
"23018",188
"23019",813
"23020",1752
"23021",0
"23022",273
"23023",19
"23024",0
"23025",827
"23026",0
"23027",1313
"23028",1764
"23029",1219
"23030",798
"23031",725
"23032",154
"23033",0
"23034",431
"23035",9645
"23036",5167
"23037",612
"23038",0
"23039",0
"23040",0
"23041",73
"23042",11
"23043",0
"23044",-51
"23045",588
"23046",-471
"23047",579
"23048",231
"23049",2
"23050",3773
"23051",-55
"23052",6
"23053",608
"23054",9
"23055",5
"23056",145
"23057",0
"23058",0
"23059",108
"23060",544
"23061",0
"23062",581
"23063",0
"23064",0
"23065",38
"23066",4852
"23067",275
"23068",1245
"23069",841
"23070",83
"23071",471
"23072",79
"23073",1243
"23074",34
"23075",2537
"23076",284
"23077",0
"23078",254
"23079",301
"23080",0
"23081",1617
"23082",3220
"23083",-5
"23084",231
"23085",5
"23086",236
"23087",385
"23088",505
"23089",10
"23090",-533
"23091",7
"23092",71
"23093",725
"23094",2362
"23095",434
"23096",4687
"23097",370
"23098",0
"23099",3867
"23100",362
"23101",41
"23102",297
"23103",219
"23104",0
"23105",487
"23106",0
"23107",0
"23108",10150
"23109",1113
"23110",392
"23111",0
"23112",469
"23113",22815
"23114",1092
"23115",23
"23116",0
"23117",1974
"23118",1271
"23119",25
"23120",734
"23121",517
"23122",0
"23123",7744
"23124",0
"23125",21
"23126",69
"23127",-274
"23128",326
"23129",382
"23130",1
"23131",257
"23132",631
"23133",893
"23134",1005
"23135",915
"23136",12
"23137",370
"23138",745
"23139",382
"23140",479
"23141",0
"23142",1111
"23143",796
"23144",957
"23145",5910
"23146",0
"23147",608
"23148",0
"23149",0
"23150",154
"23151",3160
"23152",699
"23153",10
"23154",-363
"23155",0
"23156",387
"23157",7863
"23158",1757
"23159",526
"23160",359
"23161",0
"23162",20
"23163",46
"23164",373
"23165",3558
"23166",485
"23167",127
"23168",6
"23169",0
"23170",1612
"23171",1272
"23172",0
"23173",462
"23174",296
"23175",151
"23176",56
"23177",730
"23178",3460
"23179",187
"23180",1503
"23181",285
"23182",0
"23183",567
"23184",0
"23185",0
"23186",1632
"23187",917
"23188",0
"23189",3413
"23190",0
"23191",386
"23192",40
"23193",0
"23194",2094
"23195",656
"23196",60
"23197",1158
"23198",2673
"23199",39
"23200",143
"23201",487
"23202",-47
"23203",1836
"23204",-417
"23205",2396
"23206",1085
"23207",6563
"23208",51
"23209",1121
"23210",0
"23211",2944
"23212",336
"23213",836
"23214",3724
"23215",105
"23216",258
"23217",1647
"23218",917
"23219",0
"23220",0
"23221",-84
"23222",344
"23223",1
"23224",324
"23225",2076
"23226",0
"23227",36
"23228",98
"23229",0
"23230",313
"23231",25
"23232",7084
"23233",6748
"23234",719
"23235",24
"23236",30
"23237",35
"23238",6485
"23239",3228
"23240",639
"23241",46
"23242",765
"23243",362
"23244",0
"23245",46
"23246",24
"23247",25
"23248",2204
"23249",49
"23250",-102
"23251",1107
"23252",128
"23253",699
"23254",0
"23255",63
"23256",0
"23257",0
"23258",16
"23259",11
"23260",0
"23261",297
"23262",-175
"23263",1020
"23264",0
"23265",2328
"23266",569
"23267",6
"23268",1697
"23269",-173
"23270",127
"23271",3726
"23272",324
"23273",-453
"23274",605
"23275",522
"23276",-552
"23277",0
"23278",-414
"23279",104
"23280",1041
"23281",692
"23282",91
"23283",312
"23284",236
"23285",-1459
"23286",314
"23287",157
"23288",1232
"23289",570
"23290",385
"23291",946
"23292",607
"23293",875
"23294",328
"23295",0
"23296",470
"23297",-2
"23298",-1
"23299",-34
"23300",979
"23301",81
"23302",2809
"23303",0
"23304",269
"23305",1057
"23306",0
"23307",34
"23308",134
"23309",526
"23310",356
"23311",157
"23312",-705
"23313",96
"23314",413
"23315",1788
"23316",911
"23317",9324
"23318",198
"23319",2
"23320",0
"23321",105
"23322",330
"23323",194
"23324",48
"23325",209
"23326",194
"23327",-17
"23328",183
"23329",49
"23330",39
"23331",391
"23332",1138
"23333",837
"23334",890
"23335",213
"23336",24
"23337",164
"23338",598
"23339",2541
"23340",255
"23341",0
"23342",417
"23343",410
"23344",309
"23345",4393
"23346",7
"23347",852
"23348",120
"23349",1868
"23350",2517
"23351",1165
"23352",2321
"23353",0
"23354",382
"23355",816
"23356",6383
"23357",54
"23358",682
"23359",1905
"23360",260
"23361",168
"23362",4979
"23363",83
"23364",347
"23365",616
"23366",1859
"23367",2460
"23368",5118
"23369",1374
"23370",2437
"23371",334
"23372",-218
"23373",0
"23374",124
"23375",204
"23376",321
"23377",3918
"23378",424
"23379",0
"23380",235
"23381",60
"23382",1713
"23383",109
"23384",0
"23385",28
"23386",0
"23387",20
"23388",243
"23389",2220
"23390",68
"23391",5065
"23392",753
"23393",84
"23394",12
"23395",1940
"23396",171
"23397",930
"23398",0
"23399",27
"23400",376
"23401",725
"23402",4594
"23403",5976
"23404",253
"23405",80
"23406",148
"23407",113
"23408",-1545
"23409",510
"23410",4
"23411",-1
"23412",4073
"23413",137
"23414",298
"23415",682
"23416",206
"23417",276
"23418",238
"23419",356
"23420",190
"23421",0
"23422",2
"23423",430
"23424",4
"23425",-315
"23426",1707
"23427",-102
"23428",627
"23429",0
"23430",518
"23431",0
"23432",534
"23433",1194
"23434",0
"23435",1539
"23436",7870
"23437",849
"23438",2637
"23439",21
"23440",1138
"23441",201
"23442",715
"23443",65
"23444",5943
"23445",844
"23446",2629
"23447",0
"23448",-11
"23449",-278
"23450",0
"23451",136
"23452",549
"23453",1585
"23454",0
"23455",2676
"23456",1134
"23457",1510
"23458",-104
"23459",357
"23460",-146
"23461",294
"23462",17
"23463",1138
"23464",13
"23465",45
"23466",0
"23467",-123
"23468",630
"23469",-27
"23470",52
"23471",-102
"23472",0
"23473",465
"23474",2473
"23475",3207
"23476",2213
"23477",505
"23478",29
"23479",678
"23480",-204
"23481",228
"23482",27
"23483",2873
"23484",456
"23485",0
"23486",473
"23487",1070
"23488",872
"23489",3463
"23490",1573
"23491",-272
"23492",168
"23493",75
"23494",0
"23495",264
"23496",2262
"23497",561
"23498",36
"23499",3196
"23500",-6
"23501",0
"23502",556
"23503",58
"23504",0
"23505",1559
"23506",3486
"23507",3762
"23508",170
"23509",3
"23510",801
"23511",2431
"23512",839
"23513",0
"23514",333
"23515",-542
"23516",500
"23517",42
"23518",0
"23519",866
"23520",1052
"23521",-6
"23522",-105
"23523",51
"23524",1608
"23525",0
"23526",1666
"23527",2696
"23528",0
"23529",-105
"23530",75
"23531",236
"23532",-671
"23533",659
"23534",1233
"23535",0
"23536",0
"23537",156
"23538",44
"23539",1309
"23540",2421
"23541",0
"23542",23
"23543",0
"23544",0
"23545",326
"23546",403
"23547",1
"23548",0
"23549",-3
"23550",60
"23551",751
"23552",1545
"23553",23
"23554",0
"23555",20261
"23556",1887
"23557",786
"23558",2179
"23559",632
"23560",99
"23561",185
"23562",305
"23563",278
"23564",187
"23565",761
"23566",123
"23567",-997
"23568",80
"23569",486
"23570",759
"23571",46
"23572",140
"23573",6743
"23574",1946
"23575",0
"23576",1906
"23577",0
"23578",1232
"23579",859
"23580",0
"23581",0
"23582",0
"23583",6288
"23584",1013
"23585",37
"23586",0
"23587",217
"23588",0
"23589",0
"23590",0
"23591",65
"23592",82
"23593",568
"23594",134
"23595",5603
"23596",0
"23597",89
"23598",197
"23599",837
"23600",6174
"23601",7175
"23602",890
"23603",163
"23604",3
"23605",241
"23606",59
"23607",315
"23608",-262
"23609",163
"23610",81
"23611",225
"23612",864
"23613",0
"23614",1548
"23615",0
"23616",3327
"23617",0
"23618",879
"23619",729
"23620",-158
"23621",7881
"23622",0
"23623",35
"23624",1333
"23625",2420
"23626",0
"23627",173
"23628",0
"23629",111
"23630",84
"23631",0
"23632",211
"23633",0
"23634",17
"23635",0
"23636",668
"23637",1690
"23638",37
"23639",-183
"23640",65
"23641",0
"23642",-173
"23643",1258
"23644",6766
"23645",2499
"23646",0
"23647",377
"23648",77
"23649",1530
"23650",0
"23651",658
"23652",1645
"23653",8047
"23654",436
"23655",0
"23656",75
"23657",279
"23658",4348
"23659",230
"23660",167
"23661",118
"23662",323
"23663",97
"23664",3028
"23665",-157
"23666",-2
"23667",0
"23668",71
"23669",396
"23670",200
"23671",466
"23672",713
"23673",1788
"23674",755
"23675",298
"23676",370
"23677",459
"23678",240
"23679",723
"23680",-300
"23681",0
"23682",0
"23683",136
"23684",558
"23685",15
"23686",1522
"23687",111
"23688",33
"23689",-108
"23690",77
"23691",12
"23692",5
"23693",1863
"23694",0
"23695",42
"23696",0
"23697",-78
"23698",0
"23699",621
"23700",81
"23701",6171
"23702",0
"23703",475
"23704",552
"23705",305
"23706",685
"23707",45
"23708",553
"23709",2032
"23710",295
"23711",795
"23712",605
"23713",-490
"23714",88
"23715",1480
"23716",0
"23717",813
"23718",565
"23719",-564
"23720",968
"23721",4
"23722",2
"23723",0
"23724",182
"23725",34
"23726",6762
"23727",223
"23728",556
"23729",0
"23730",278
"23731",353
"23732",162
"23733",95
"23734",81
"23735",3
"23736",1077
"23737",1425
"23738",26
"23739",918
"23740",588
"23741",4450
"23742",3501
"23743",3440
"23744",35
"23745",63
"23746",872
"23747",159
"23748",1291
"23749",-64
"23750",1011
"23751",433
"23752",1286
"23753",3588
"23754",0
"23755",1684
"23756",592
"23757",-30
"23758",-213
"23759",0
"23760",1239
"23761",0
"23762",576
"23763",3029
"23764",4542
"23765",313
"23766",292
"23767",946
"23768",195
"23769",367
"23770",266
"23771",-50
"23772",34
"23773",603
"23774",1326
"23775",265
"23776",-17
"23777",55
"23778",963
"23779",4522
"23780",235
"23781",792
"23782",58
"23783",2059
"23784",216
"23785",634
"23786",1029
"23787",432
"23788",961
"23789",0
"23790",413
"23791",0
"23792",4293
"23793",0
"23794",1673
"23795",358
"23796",21614
"23797",1026
"23798",56
"23799",-281
"23800",82
"23801",79
"23802",0
"23803",58
"23804",350
"23805",373
"23806",134
"23807",0
"23808",28
"23809",996
"23810",1561
"23811",515
"23812",45
"23813",614
"23814",300
"23815",332
"23816",32
"23817",8
"23818",194
"23819",193
"23820",578
"23821",647
"23822",1008
"23823",0
"23824",452
"23825",2925
"23826",0
"23827",3490
"23828",-1
"23829",1186
"23830",54
"23831",365
"23832",160
"23833",462
"23834",393
"23835",0
"23836",0
"23837",0
"23838",471
"23839",134
"23840",0
"23841",865
"23842",-708
"23843",255
"23844",374
"23845",700
"23846",1218
"23847",599
"23848",239
"23849",109
"23850",112
"23851",5
"23852",0
"23853",877
"23854",8
"23855",0
"23856",0
"23857",2070
"23858",53
"23859",-146
"23860",67
"23861",284
"23862",310
"23863",134
"23864",96
"23865",33
"23866",444
"23867",74
"23868",0
"23869",176
"23870",0
"23871",-2
"23872",1059
"23873",16
"23874",769
"23875",4
"23876",118
"23877",1314
"23878",184
"23879",0
"23880",105
"23881",0
"23882",628
"23883",943
"23884",115
"23885",13
"23886",430
"23887",0
"23888",88
"23889",171
"23890",251
"23891",-9
"23892",91
"23893",233
"23894",503
"23895",0
"23896",0
"23897",22
"23898",123
"23899",219
"23900",310
"23901",96
"23902",2408
"23903",1685
"23904",8480
"23905",315
"23906",7
"23907",492
"23908",500
"23909",146
"23910",36
"23911",518
"23912",2595
"23913",494
"23914",0
"23915",173
"23916",335
"23917",10
"23918",0
"23919",-852
"23920",230
"23921",0
"23922",0
"23923",102
"23924",56
"23925",1179
"23926",194
"23927",1059
"23928",121
"23929",3849
"23930",41
"23931",-166
"23932",-359
"23933",257
"23934",8
"23935",0
"23936",214
"23937",771
"23938",511
"23939",1670
"23940",85
"23941",842
"23942",201
"23943",4800
"23944",0
"23945",653
"23946",-506
"23947",466
"23948",563
"23949",370
"23950",258
"23951",1255
"23952",148
"23953",292
"23954",-120
"23955",324
"23956",0
"23957",268
"23958",2087
"23959",-254
"23960",5936
"23961",593
"23962",665
"23963",46
"23964",10
"23965",185
"23966",1
"23967",910
"23968",8312
"23969",418
"23970",117
"23971",185
"23972",0
"23973",0
"23974",351
"23975",50
"23976",841
"23977",947
"23978",1903
"23979",46
"23980",221
"23981",0
"23982",0
"23983",74
"23984",1056
"23985",69
"23986",124
"23987",347
"23988",16
"23989",0
"23990",-401
"23991",88
"23992",-3
"23993",4577
"23994",627
"23995",1683
"23996",35
"23997",224
"23998",0
"23999",114
"24000",385
"24001",26
"24002",861
"24003",125
"24004",1795
"24005",449
"24006",2233
"24007",124
"24008",261
"24009",183
"24010",64
"24011",591
"24012",46
"24013",23
"24014",0
"24015",0
"24016",0
"24017",1077
"24018",373
"24019",0
"24020",240
"24021",7554
"24022",0
"24023",41
"24024",-27
"24025",0
"24026",84
"24027",42
"24028",2419
"24029",123
"24030",32
"24031",0
"24032",4695
"24033",13099
"24034",3452
"24035",212
"24036",0
"24037",1227
"24038",36
"24039",-90
"24040",1785
"24041",0
"24042",0
"24043",1828
"24044",9
"24045",-103
"24046",555
"24047",199
"24048",12519
"24049",9214
"24050",79
"24051",5303
"24052",6
"24053",1293
"24054",24556
"24055",1279
"24056",1258
"24057",239
"24058",882
"24059",1679
"24060",1664
"24061",882
"24062",8749
"24063",-247
"24064",1159
"24065",3444
"24066",2199
"24067",0
"24068",7424
"24069",5346
"24070",26254
"24071",1144
"24072",2351
"24073",2415
"24074",164
"24075",5514
"24076",123
"24077",3352
"24078",0
"24079",429
"24080",5254
"24081",589
"24082",19268
"24083",1445
"24084",568
"24085",10250
"24086",3537
"24087",1324
"24088",1947
"24089",1967
"24090",3254
"24091",437
"24092",3260
"24093",2329
"24094",431
"24095",12026
"24096",1310
"24097",1757
"24098",7554
"24099",385
"24100",107
"24101",1012
"24102",352
"24103",0
"24104",372
"24105",3912
"24106",1801
"24107",258
"24108",7506
"24109",314
"24110",860
"24111",6
"24112",0
"24113",3623
"24114",0
"24115",2470
"24116",1307
"24117",3237
"24118",185
"24119",1866
"24120",523
"24121",5041
"24122",1335
"24123",172
"24124",0
"24125",6619
"24126",8
"24127",237
"24128",3132
"24129",4683
"24130",1331
"24131",1970
"24132",706
"24133",1026
"24134",94
"24135",249
"24136",15
"24137",1770
"24138",12857
"24139",3321
"24140",2807
"24141",7
"24142",572
"24143",1956
"24144",5060
"24145",35
"24146",1101
"24147",1234
"24148",40
"24149",6573
"24150",6490
"24151",163
"24152",1005
"24153",2271
"24154",9916
"24155",1
"24156",0
"24157",585
"24158",456
"24159",676
"24160",160
"24161",899
"24162",1230
"24163",333
"24164",1016
"24165",52
"24166",873
"24167",219
"24168",206
"24169",718
"24170",0
"24171",1243
"24172",62
"24173",700
"24174",0
"24175",3608
"24176",677
"24177",67
"24178",127
"24179",2089
"24180",3585
"24181",4152
"24182",943
"24183",816
"24184",937
"24185",1631
"24186",5270
"24187",119
"24188",58
"24189",-942
"24190",6203
"24191",4028
"24192",0
"24193",910
"24194",1577
"24195",7028
"24196",665
"24197",421
